,team_code_x,season_x,game_id,game_date,player_id_x,jersey_num,pts,fga,fga3,fgm,fgm3,fta,ftm,ast,blk,stl,dreb,oreb,reb,pf,tf,tov,mins_played,player_id_AND_season,grade_level,division,first_name,last_name,jersey_no,height_in,season_y,class_desc,xml_name,school,conference,height_ft,conference_id,player_id_y,position,team_code_y,drafted
1130,8.0,2015.0,334-8-2016-02-23,2016-02-23,1733186.0,23,6.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1733186_AND_2015,1.0,1.0,Brandon,Austin,23.0,5.0,2015.0,Fr.,"AUSTIN,BRANDON",Alabama,SEC,6.0,911.0,1733186.0,G,8.0,0
1131,8.0,2015.0,8-792-2015-12-16,2015-12-16,1733186.0,23,7.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,18.0,1733186_AND_2015,1.0,1.0,Brandon,Austin,23.0,5.0,2015.0,Fr.,"AUSTIN,BRANDON",Alabama,SEC,6.0,911.0,1733186.0,G,8.0,0
1132,465.0,2014.0,465-96-2015-02-10,2015-02-10,1627186.0,11,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,20.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1133,465.0,2014.0,465-14-2014-11-29,2014-11-29,1627186.0,11,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,21.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1134,465.0,2014.0,66-465-2015-01-13,2015-01-13,1627186.0,11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,26.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1135,465.0,2014.0,465-731-2015-01-24,2015-01-24,1627186.0,11,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,20.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1136,465.0,2014.0,465-626-2015-03-04,2015-03-04,1627186.0,11,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,3.0,1.0,4.0,3.0,0.0,3.0,29.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1137,465.0,2014.0,465-551-2014-12-17,2014-12-17,1627186.0,11,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,1.0,0.0,0.0,30.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1138,465.0,2014.0,650-465-2014-12-13,2014-12-13,1627186.0,11,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,1.0,8.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1139,465.0,2014.0,811-465-2014-12-31,2014-12-31,1627186.0,11,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,20.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1140,465.0,2014.0,465-721-2015-01-31,2015-01-31,1627186.0,11,4.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,23.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1141,465.0,2014.0,674-465-2014-11-21,2014-11-21,1627186.0,11,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,24.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1142,465.0,2014.0,465-466-2015-03-11,2015-03-11,1627186.0,11,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,5.0,4.0,0.0,1.0,34.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1143,465.0,2014.0,465-444-2014-11-14,2014-11-14,1627186.0,11,4.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,7.0,0.0,4.0,1.0,5.0,3.0,0.0,1.0,28.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1144,465.0,2014.0,465-630-2015-01-10,2015-01-10,1627186.0,11,4.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,26.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1145,465.0,2014.0,690-465-2014-11-22,2014-11-22,1627186.0,11,5.0,6.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,5.0,2.0,7.0,3.0,0.0,0.0,29.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1146,465.0,2014.0,630-465-2015-03-07,2015-03-07,1627186.0,11,5.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,28.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1147,465.0,2014.0,465-811-2015-02-28,2015-02-28,1627186.0,11,6.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,25.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1148,465.0,2014.0,465-624-2014-11-16,2014-11-16,1627186.0,11,6.0,5.0,0.0,2.0,0.0,5.0,2.0,0.0,6.0,0.0,5.0,5.0,10.0,2.0,0.0,2.0,31.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1149,465.0,2014.0,156-465-2015-02-07,2015-02-07,1627186.0,11,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,4.0,4.0,0.0,0.0,19.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1150,465.0,2014.0,328-465-2015-01-04,2015-01-04,1627186.0,11,6.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,7.0,1.0,0.0,1.0,34.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1151,465.0,2014.0,465-466-2015-01-07,2015-01-07,1627186.0,11,6.0,8.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,7.0,4.0,0.0,1.0,28.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1152,465.0,2014.0,465-29-2014-12-23,2014-12-23,1627186.0,11,7.0,2.0,0.0,1.0,0.0,10.0,5.0,1.0,2.0,2.0,5.0,4.0,9.0,4.0,0.0,1.0,35.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1153,465.0,2014.0,465-732-2014-12-20,2014-12-20,1627186.0,11,7.0,5.0,0.0,2.0,0.0,9.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,30.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1154,465.0,2014.0,28-465-2014-12-03,2014-12-03,1627186.0,11,8.0,6.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,5.0,4.0,0.0,0.0,25.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1155,465.0,2014.0,626-465-2015-03-12,2015-03-12,1627186.0,11,8.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,29.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1156,465.0,2014.0,721-465-2015-02-14,2015-02-14,1627186.0,11,10.0,4.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,28.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1157,465.0,2014.0,731-465-2015-02-24,2015-02-24,1627186.0,11,10.0,9.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,0.0,2.0,30.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1158,465.0,2014.0,465-66-2015-02-18,2015-02-18,1627186.0,11,10.0,5.0,0.0,3.0,0.0,6.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,25.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1159,465.0,2014.0,626-465-2015-01-17,2015-01-17,1627186.0,11,11.0,7.0,0.0,5.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,4.0,0.0,1.0,36.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1160,465.0,2014.0,465-506468-2014-12-05,2014-12-05,1627186.0,11,12.0,8.0,0.0,5.0,0.0,6.0,2.0,0.0,6.0,0.0,6.0,4.0,10.0,1.0,0.0,2.0,24.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1161,465.0,2014.0,473-465-2015-02-21,2015-02-21,1627186.0,11,12.0,9.0,0.0,6.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,0.0,4.0,3.0,0.0,1.0,36.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1162,465.0,2014.0,466-465-2015-01-27,2015-01-27,1627186.0,11,13.0,7.0,0.0,6.0,0.0,5.0,1.0,1.0,5.0,0.0,6.0,3.0,9.0,5.0,0.0,3.0,26.0,1627186_AND_2014,1.0,1.0,Goodluck,Okonoboh,11.0,10.0,2014.0,Fr.,"OKONOBOH,GOODLUCK",UNLV,MWC,6.0,5486.0,1627186.0,F,465.0,0
1163,465.0,2014.0,465-14-2014-11-29,2014-11-29,1627184.0,02,1.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,20.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1164,465.0,2014.0,626-465-2015-03-12,2015-03-12,1627184.0,2,3.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,26.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1165,465.0,2014.0,465-466-2015-01-07,2015-01-07,1627184.0,2,4.0,6.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,29.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1166,465.0,2014.0,465-667-2014-12-27,2014-12-27,1627184.0,2,4.0,5.0,2.0,1.0,0.0,2.0,2.0,5.0,1.0,2.0,3.0,2.0,5.0,1.0,0.0,4.0,28.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1167,465.0,2014.0,465-506468-2014-12-05,2014-12-05,1627184.0,2,5.0,5.0,4.0,1.0,0.0,4.0,3.0,9.0,0.0,5.0,7.0,1.0,8.0,1.0,0.0,7.0,29.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1168,465.0,2014.0,465-66-2015-02-18,2015-02-18,1627184.0,2,5.0,10.0,5.0,2.0,0.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,0.0,0.0,35.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1169,465.0,2014.0,465-732-2014-12-20,2014-12-20,1627184.0,02,5.0,8.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,22.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1170,465.0,2014.0,465-466-2015-03-11,2015-03-11,1627184.0,02,5.0,8.0,7.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,34.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1171,465.0,2014.0,465-624-2014-11-16,2014-11-16,1627184.0,2,6.0,5.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,19.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1172,465.0,2014.0,465-444-2014-11-14,2014-11-14,1627184.0,2,7.0,6.0,5.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,23.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1173,465.0,2014.0,465-630-2015-01-10,2015-01-10,1627184.0,2,7.0,4.0,2.0,2.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,26.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1174,465.0,2014.0,465-626-2015-03-04,2015-03-04,1627184.0,2,7.0,8.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,24.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1175,465.0,2014.0,465-96-2015-02-10,2015-02-10,1627184.0,2,7.0,8.0,4.0,2.0,1.0,2.0,2.0,5.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,33.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1176,465.0,2014.0,690-465-2014-11-22,2014-11-22,1627184.0,2,7.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,21.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1177,465.0,2014.0,466-465-2015-01-27,2015-01-27,1627184.0,2,8.0,4.0,3.0,3.0,2.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0,2.0,30.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1178,465.0,2014.0,465-551-2014-12-17,2014-12-17,1627184.0,2,8.0,9.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,2.0,31.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1179,465.0,2014.0,465-731-2015-01-24,2015-01-24,1627184.0,2,8.0,8.0,6.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,38.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1180,465.0,2014.0,328-465-2015-01-04,2015-01-04,1627184.0,2,9.0,10.0,6.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0,25.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1181,465.0,2014.0,28-465-2014-12-03,2014-12-03,1627184.0,2,9.0,11.0,6.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,6.0,1.0,0.0,2.0,30.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1182,465.0,2014.0,811-465-2014-12-31,2014-12-31,1627184.0,2,9.0,8.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,28.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1183,465.0,2014.0,674-465-2014-11-21,2014-11-21,1627184.0,2,10.0,8.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,26.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1184,465.0,2014.0,465-721-2015-01-31,2015-01-31,1627184.0,2,11.0,8.0,6.0,4.0,3.0,2.0,0.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,35.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1185,465.0,2014.0,650-465-2014-12-13,2014-12-13,1627184.0,2,12.0,6.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,0.0,4.0,2.0,0.0,1.0,31.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1186,465.0,2014.0,465-29-2014-12-23,2014-12-23,1627184.0,2,13.0,11.0,4.0,4.0,2.0,4.0,3.0,2.0,0.0,0.0,6.0,1.0,7.0,2.0,0.0,3.0,31.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1187,465.0,2014.0,731-465-2015-02-24,2015-02-24,1627184.0,2,13.0,12.0,7.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,35.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1188,465.0,2014.0,465-473-2015-01-21,2015-01-21,1627184.0,2,13.0,9.0,6.0,3.0,2.0,5.0,5.0,6.0,0.0,1.0,5.0,0.0,5.0,3.0,0.0,3.0,37.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1189,465.0,2014.0,626-465-2015-01-17,2015-01-17,1627184.0,2,15.0,11.0,6.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,5.0,1.0,6.0,2.0,0.0,3.0,37.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1190,465.0,2014.0,156-465-2015-02-07,2015-02-07,1627184.0,2,16.0,11.0,6.0,6.0,3.0,3.0,1.0,7.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,31.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1191,465.0,2014.0,66-465-2015-01-13,2015-01-13,1627184.0,2,17.0,10.0,7.0,6.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,36.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1192,465.0,2014.0,721-465-2015-02-14,2015-02-14,1627184.0,2,20.0,12.0,10.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,5.0,24.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1193,465.0,2014.0,465-811-2015-02-28,2015-02-28,1627184.0,2,21.0,10.0,7.0,6.0,5.0,5.0,4.0,3.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,39.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1194,465.0,2014.0,473-465-2015-02-21,2015-02-21,1627184.0,2,22.0,16.0,8.0,8.0,4.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,35.0,1627184_AND_2014,1.0,1.0,Patrick,McCaw,2.0,7.0,2014.0,Fr.,"MCCAW,PATRICK",UNLV,MWC,6.0,5486.0,1627184.0,G,465.0,0
1195,334.0,2014.0,334-1104-2014-11-14,2014-11-14,1627030.0,01,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,17.0,1627030_AND_2014,1.0,1.0,Devin,Booker,1.0,6.0,2014.0,Fr.,"BOOKER,DEVIN",Kentucky,SEC,6.0,911.0,1627030.0,G,334.0,1
1196,334.0,2014.0,334-703-2014-12-05,2014-12-05,1627030.0,01,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,22.0,1627030_AND_2014,1.0,1.0,Devin,Booker,1.0,6.0,2014.0,Fr.,"BOOKER,DEVIN",Kentucky,SEC,6.0,911.0,1627030.0,G,334.0,1
1197,334.0,2014.0,334-270-2015-03-19,2015-03-19,1627030.0,01,2.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,14.0,1627030_AND_2014,1.0,1.0,Devin,Booker,1.0,6.0,2014.0,Fr.,"BOOKER,DEVIN",Kentucky,SEC,6.0,911.0,1627030.0,G,334.0,1
1198,334.0,2014.0,334-31-2015-03-15,2015-03-15,1627030.0,1,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,1627030_AND_2014,1.0,1.0,Devin,Booker,1.0,6.0,2014.0,Fr.,"BOOKER,DEVIN",Kentucky,SEC,6.0,911.0,1627030.0,G,334.0,1
